Product Name,Price,Rating,Best Seller,Brand,Discount,Department,website
"Men's Casual Shoelace Shoes With High Heel ,Distinctive Vernet Leather, In An Elegant Black Color, With A Non-slip Rubber Sole",EGP 685.00 - EGP 806.00,0.0,0.0,Generic,24%,Shose,Jumia
Anta Cross-Training Shoes For Men - Grey,"EGP 3,970.00",5.0,0.0,Anta,11%,Shose,Jumia
Anta Running Shoes For Men - Grey/Blue,"EGP 3,639.00",5.0,0.0,Anta,11%,Shose,Jumia
Reebok Jogger Lite Shoes-Low - White,"EGP 2,760.00 - EGP 3,562.30",5.0,0.0,Reebok,46%,Shose,Jumia
Skechers Bobs Unity Shoes - Olive,"EGP 4,143.00 - EGP 6,369.00",0.0,0.0,Skechers,35%,Shose,Jumia
Blue Brid Sports Shoes SE Synthetic Turf,EGP 359.00,4.5,0.0,Blue Brid,40%,Shose,Jumia
Diadora StrideWave Men Sneakers - Grey,"EGP 2,093.00",4.2,0.0,Diadora,30%,Shose,Jumia
High Quality Genuine Leather Classic Shoes - Black,EGP 270.00,3.3,0.0,Generic,0%,Shose,Jumia
ALFA Men's Fashion Casual OLIVE,EGP 480.00,0.0,0.0,Generic,37%,Shose,Jumia
Nike Downshifter 13 Wide Black Dark Smoke Grey White Men Running Shoe FJ1284-001,"EGP 4,200.00",0.0,0.0,Nike,30%,Shose,Jumia
Prado  Shoes - Gray& Blue,EGP 425.00,0.0,0.0,Generic,35%,Shose,Jumia
Anta X-Game Shoes For Men - White,"EGP 2,647.00",5.0,0.0,Anta,35%,Shose,Jumia
ADIDAS Men • Sportswear ADVANTAGE BASE COURT LIFESTYLE SHOES GW9284,"EGP 2,589.00",0.0,0.0,ADIDAS,40%,Shose,Jumia
General Men's Running Shoes With Laces,EGP 700.00,0.0,0.0,General,0%,Shose,Jumia
كوتشي Royal_shoes-Navy,EGP 450.00,0.0,0.0,Generic,36%,Shose,Jumia
ADIDAS Lit48 Tennis Footwear Shoes - Black,"EGP 2,447.00",0.0,0.0,ADIDAS,47%,Shose,Jumia
Blue Brid Sports Shoes SE Synthetic Turf,EGP 359.00,0.0,0.0,Blue Brid,40%,Shose,Jumia
General Men's Running Shoes With Laces,EGP 700.00,0.0,0.0,General,0%,Shose,Jumia
General Men's Running Shoes With Laces,EGP 700.00,3.0,0.0,General,0%,Shose,Jumia
General Men's Running Shoes With Laces,EGP 700.00,4.5,0.0,General,0%,Shose,Jumia
Starter CasualEase Pro Men Sneakers - Beige,"EGP 1,113.00",5.0,0.0,Starter,30%,Shose,Jumia
Starter ActiveFusion Men Sneakers - Brown,"EGP 1,356.00",4.0,0.0,Starter,20%,Shose,Jumia
Starter ActiveFusion Men Sneakers - Navy,"EGP 1,356.00",4.9,0.0,Starter,20%,Shose,Jumia
Starter PowerStep Men Sneakers - Grey,"EGP 1,356.00",5.0,0.0,Starter,20%,Shose,Jumia
Starter PowerStep Men Sneakers - Black,"EGP 1,356.00",4.0,0.0,Starter,20%,Shose,Jumia
Starter PowerStep Men Sneakers - Navy,"EGP 1,356.00",3.2,0.0,Starter,20%,Shose,Jumia
Starter EliteSteps Men Sneakers - Navy,"EGP 1,113.00",4.4,0.0,Starter,30%,Shose,Jumia
General Men's Running Shoes With Laces,EGP 700.00,0.0,0.0,General,0%,Shose,Jumia
Starter EliteSteps Men Sneakers - Black,"EGP 1,113.00",3.5,0.0,Starter,30%,Shose,Jumia
Ever Pure Jewellery - Fragrance Mist - Women - 236ml,EGP 245.00,1.0,0.0,Ever Pure,31%,Womens jewellery,Jumia
"Women's 925 Silver Love Bracelet, Women's Dupes Jewellery Bangle for Boyfriend, Mum, Daughter, Wife",EGP 675.00,0.0,0.0,Generic,10%,Womens jewellery,Jumia
"Women's 925 Silver Love Bracelet, Women's Dupes Jewellery Bangle for Boyfriend, Mum, Daughter, Wife",EGP 675.00,0.0,0.0,Generic,10%,Womens jewellery,Jumia
Maya Accessories Pink Simple Heart Set (necklace + Ring ) Pure Stainless Steel Silver Plated Best Gift For Women And Girls,EGP 750.00,0.0,0.0,Generic,50%,Womens jewellery,Jumia
"As Women's 925 Silver Love Bracelet, Women's Dupes Jewellery Bangle for Boyfriend, Mum, Daughter, Wife",EGP 675.00,0.0,0.0,As,10%,Womens jewellery,Jumia
Set Jewelry Olive Branch This Bracelet Symbolizes Peace And Prosperity Stainless Steel 18k Gold Plated Women Dainty Friendship Gift Valentine's Day Mother's Day Adjustable - Adjustable,EGP 899.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
"As Women's 925 Silver Love Bracelet, Women's Dupes Jewellery Bangle for Boyfriend, Mum, Daughter, Wife",EGP 675.00,0.0,0.0,As,10%,Womens jewellery,Jumia
"Women's 925 Silver Love Bracelet, Women's Dupes Jewellery Bangle for Boyfriend, Mum, Daughter, Wife",EGP 675.00,0.0,0.0,Generic,10%,Womens jewellery,Jumia
"Women's 925 Silver Love Bracelet, Women's Dupes Jewellery Bangle for Boyfriend, Mum, Daughter, Wife",EGP 675.00,0.0,0.0,Generic,10%,Womens jewellery,Jumia
"Women's 925 Silver Love Bracelet, Women's Dupes Jewellery Bangle for Boyfriend, Mum, Daughter, Wife",EGP 675.00,0.0,0.0,Generic,10%,Womens jewellery,Jumia
Portable Storage Box Case PU Leather Jewellery Organiser  .,EGP 89.00,5.0,0.0,Generic,60%,Womens jewellery,Jumia
Body Jewellery Handmade Color Silver,EGP 89.00,5.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 958.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 584.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
The Noble Collection Harry Potter Time Turner Special Edition - 24k Gold Plated Necklace In Collector's Display - Officially Licensed Film Set Movie Props Jewellery Gifts,EGP 699.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 958.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
925 Silver Sterling Butterfly Ring - Adjustable Free Size Jewellery,EGP 316.00,4.5,0.0,Generic,21%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 709.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 709.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 958.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 584.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 584.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 958.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 958.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 958.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 958.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add A Touch Of Luxury To Your Clothes A Unique Piece Of Jewellery That Combines Elegance And Sophistication,EGP 958.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Add a touch of luxury to your clothes A unique piece of jewellery that combines elegance and sophistication,EGP 709.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
"Mini Jewellery Travel Case Organiser With Adjustable Dividers Box For Women,(Pack Of 1)",EGP 99.00,4.2,0.0,Generic,57%,Womens jewellery,Jumia
"Mini Jewellery Travel Case Organiser With Adjustable Dividers Box For Women,(Pack Of 1)",EGP 99.00,5.0,0.0,Generic,57%,Womens jewellery,Jumia
Ever Pure Jewelery For Women Gift Set,EGP 595.00,0.0,0.0,Ever Pure,0%,Womens jewellery,Jumia
"Lolalet Small Double Layer Travel Jewellery Box, Travel Jewellery Storage Case In PU Leather, Jewellery Box For Women, Girls For Rings, Earrings, Small Necklaces, Black",EGP 250.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
"Men's Watch Box, Storage Box For Smartwatch And Wristwatches, PU Leather Gift Box For Watch, Jewellery, Birthday, Boyfriend, Men And Women (1, Matte Black)",EGP 776.00,0.0,0.0,Generic,0%,Womens jewellery,Jumia
Samsung Washing Machine Top Loading 11 Kg – Gray -WA11DG5410BDAS,"EGP 13,299.00",5.0,0.0,Samsung,23%,Clothes,Jumia
Fresh Electric Water Heater - Relax 20 Liters - White,"EGP 2,737.00",4.5,0.0,Fresh,0%,Clothes,Jumia
Zanussi Delta digital 6L(ZYG06313WL) -Water Heater With Built In Adapter - Without Chimney - White,"EGP 3,995.00",0.0,0.0,Zanussi,13%,Clothes,Jumia
Fresh 500010983 - natural Gas Water Heater Spa 10 liter - Silver / with Adapter,"EGP 5,187.00",0.0,0.0,Fresh,0%,Clothes,Jumia
Dice - Set Of (3) Boxers - For Men And Boys,EGP 116.00 - EGP 209.99,4.4,0.0,Dice,83%,Clothes,Jumia
Dice - Bundle Of (6) Boxers For Men & Boys,EGP 329.99 - EGP 399.99,4.3,0.0,Dice,62%,Clothes,Jumia
Malika Bundle OF Six Printed Underwear - For Women,EGP 179.00,4.1,0.0,Malika,50%,Clothes,Jumia
QUMASH Bundle OF (5) Cotton Panties,EGP 129.00,4.2,0.0,QUMASH,57%,Clothes,Jumia
Dice - Bundle Of (6) Boxers,EGP 353.45,4.1,0.0,Dice,29%,Clothes,Jumia
"Taha Offer 360 Degree Rotating Hanger For Belts, Scarves And Ties 1 Piece",EGP 19.99,4.2,0.0,Generic,56%,Clothes,Jumia
QUMASH Bundle OF Three Brief Smooth Cotton Hipster Panties,EGP 79.00,3.8,0.0,QUMASH,60%,Clothes,Jumia
Dice - Bundle Of (3) Boxers For Men & Boys,EGP 169.99 - EGP 209.99,4.4,0.0,Dice,64%,Clothes,Jumia
Dice - Set Of (6) Soft Plain Berif Panties - For Woman,EGP 319.99,4.5,0.0,Dice,54%,Clothes,Jumia
Dice Bundle Of Five Men Boxers,EGP 349.00,4.3,0.0,Dice,50%,Clothes,Jumia
Malika - (6) Underwear Brief Printed With Underwire Cotton,EGP 189.00,3.6,0.0,Malika,53%,Clothes,Jumia
Cottonil Bundle OF (5) - Men Boxer Solid,EGP 349.00,4.1,0.0,Cottonil,30%,Clothes,Jumia
LC Waikiki Crew Neck Baby Boy Set Of 2,EGP 209.00,5.0,0.0,LC Waikiki,40%,Clothes,Jumia
Milk - Set Of (3) Underwear Printed - For Women,EGP 169.00 - EGP 179.00,4.4,0.0,Milk,72%,Clothes,Jumia
LC Waikiki Crew Neck Short Sleeve Baby Boy T-Shirt,EGP 109.00,4.8,0.0,LC Waikiki,45%,Clothes,Jumia
Dice - Set Of (5) Soft Plain Berif Panties - For Woman,EGP 269.00,4.4,0.0,Dice,55%,Clothes,Jumia
Cottonil - Set Of (5) Boxer Every Day,EGP 329.00 - EGP 339.00,3.9,0.0,Cottonil,63%,Clothes,Jumia
Caesar Boys printed cotton T-Shirt With Short Set,EGP 220.00,4.7,0.0,Caesar,58%,Clothes,Jumia
AM-Shop Set Of (12) Socks - For Kids – Color May Vary,EGP 99.99,3.2,0.0,AM-Shop,50%,Clothes,Jumia
LC Waikiki Crew Neck Short Sleeve Printed Boy's T-Shirt,EGP 139.00,5.0,0.0,LC Waikiki,39%,Clothes,Jumia
LC Waikiki Crew Neck Oversize Boy's T-Shirt,EGP 189.00,4.8,0.0,LC Waikiki,46%,Clothes,Jumia
LC Waikiki Elastic Waist Linen Blend Boy's Pants,EGP 269.00,4.7,0.0,LC Waikiki,70%,Clothes,Jumia
Taha Offer Double Face Rapid Water Absorption Pads  1 Pcs,EGP 22.00,3.7,0.0,Generic,71%,Clothes,Jumia
Dice - Set Of (6) Boxers - For Men And Boys,EGP 270.00 - EGP 399.99,4.2,0.0,Dice,61%,Clothes,Jumia
Blanket And Clothes Storage Bag 4 Pcs.,EGP 166.00,4.2,0.0,Generic,34%,Clothes,Jumia
Mesery Sleep Shirt Cotton Thin Strap - Printed,EGP 179.00,4.3,0.0,Mesery,55%,Clothes,Jumia
Silvy - Opaque Tights - White,EGP 89.00,4.2,0.0,Silvy,55%,Clothes,Jumia
Socks - Set Of (12) Ankle Socks - For Kids,EGP 119.00,4.2,0.0,Generic,60%,Clothes,Jumia
Dice - Bundle Of (6) Boxers For Men & Boys,EGP 329.99 - EGP 399.99,4.4,0.0,Dice,62%,Clothes,Jumia
Dice - Bundle Of (6) Loose Plain Boxers,EGP 489.99,4.1,0.0,Dice,60%,Clothes,Jumia
Mesery Bundle OF (5) Cotton Panties Dantel,EGP 199.00,3.8,0.0,Mesery,33%,Clothes,Jumia
Cottonil - Set Of (3) Boxer Every Day,EGP 209.00,4.3,0.0,Cottonil,65%,Clothes,Jumia
Mesery Sleep Shirt Cotton Thin Strap - Printed,EGP 179.00,4.6,0.0,Mesery,55%,Clothes,Jumia
LC Waikiki Crew Neck Printed Short Sleeve Boy T-Shirt,EGP 199.00,5.0,0.0,LC Waikiki,33%,Clothes,Jumia
LC Waikiki Elastic Waist Boy Denim Trousers,EGP 389.00,5.0,0.0,LC Waikiki,44%,Clothes,Jumia
LC Waikiki Crew Neck Oversize Boy's T-Shirt,EGP 179.00,4.3,0.0,LC Waikiki,28%,Clothes,Jumia
Carina (Cookies) Sleeveless Body Shaper Top,EGP 215.00,0.0,0.0,Carina,32%,Clothes,Jumia
Defacto Straight Fit High Waist Wide Leg Jeans,EGP 909.00,5.0,0.0,Defacto,30%,Clothes,Jumia
Clothes Hanger With 6 Metal Branches Silver,EGP 190.00,0.0,0.0,Generic,0%,Clothes,Jumia
Diadora Printed Cotton Short For Boys - Navy,EGP 188.00,4.9,0.0,Diadora,30%,Clothes,Jumia
Junior Baby Girls Jeans,EGP 425.00,5.0,0.0,Junior,0%,Clothes,Jumia
Young Slimming Shirt - White,EGP 159.00,2.8,0.0,Young,47%,Clothes,Jumia
Clothes Garment Rack Heavy Duty Metal Clothes Stand  Multipurpose Cloth Hanging Garment Rack Coat Stand (Single Metal Rod Cloth Rail - White),EGP 500.00,0.0,0.0,Generic,0%,Clothes,Jumia
Andora Plain Gabardine Trousers For Boys - Black,EGP 549.00,0.0,0.0,Andora,33%,Clothes,Jumia
Pavo Egypt Blue Wide Leg Jeans,"EGP 1,300.00",5.0,0.0,Pavo Egypt,0%,Clothes,Jumia
Embrator Pack 3 Full Print Boxer Sprint May Vary,EGP 336.60 - EGP 361.80,4.2,0.0,Embrator,15%,Clothes,Jumia
El Sultan Gaparden Classic 5 Pockets,EGP 480.00 - EGP 625.00,0.0,0.0,El Sultan,44%,Clothes,Jumia
Chertex Men Cargo Jeans,EGP 800.00,0.0,0.0,Chertex,0%,Clothes,Jumia
Dice (5) Midi Underwear For Women,EGP 269.00,4.0,0.0,Dice,60%,Clothes,Jumia
Mesery Sleepshirt Cotton Short Sleeves Printed,EGP 171.00,4.9,0.0,Mesery,57%,Clothes,Jumia
SHEIN 5pack Floral Lace Crotchless Thong Set-5624.,EGP 219.99,4.2,0.0,SHEIN,45%,Clothes,Jumia
LC Waikiki Crew Neck Linen Girl Dress,EGP 379.00,5.0,0.0,LC Waikiki,31%,Clothes,Jumia
Milk Women Brief Underwear Pack Of 3,EGP 209.99 - EGP 219.99,4.6,0.0,Milk,56%,Clothes,Jumia
LC Waikiki Basic Boy Gabardine Roller,EGP 329.00,4.6,0.0,LC Waikiki,63%,Clothes,Jumia
Taha Offer Hanger For Bathroom And Kitchen 6-hook  1 Piece,EGP 23.42,3.5,0.0,Generic,83%,Clothes,Jumia
LC Waikiki Crew Neck Girl's Crop Singlet,EGP 139.00,4.0,0.0,LC Waikiki,18%,Clothes,Jumia
LC Waikiki Crew Neck Short Sleeve Printed Baby Boy T-Shirt,EGP 109.00,4.4,0.0,LC Waikiki,45%,Clothes,Jumia
Lasso - Push Up Bra -,EGP 188.99 - EGP 189.00,3.7,0.0,Lasso,53%,Clothes,Jumia
Diadora Men Trainning Suit - Blck/Red,EGP 595.00,4.3,0.0,Diadora,50%,Clothes,Jumia
Dice - Set Of (3) Soft Plain Berif Panties - For Woman,EGP 179.00,4.4,0.0,Dice,40%,Clothes,Jumia
LC Waikiki Crew Neck Girl's T-Shirt,EGP 229.00,4.6,0.0,LC Waikiki,8%,Clothes,Jumia
Dice - Set Of (3) Boxers - For Boys,EGP 108.99 - EGP 179.00,4.8,0.0,Dice,78%,Clothes,Jumia
LC Waikiki Crew Neck Printed Girls' T-Shirt And Shorts 2-Piece Set,EGP 269.00,4.1,0.0,LC Waikiki,23%,Clothes,Jumia
LC Waikiki Crew Neck Short Sleeve Girl T-Shirt,EGP 209.00,5.0,0.0,LC Waikiki,9%,Clothes,Jumia
LC Waikiki Crew Neck Boy T-Shirt,EGP 219.00,4.5,0.0,LC Waikiki,27%,Clothes,Jumia
LC Waikiki Crew Neck Short Sleeve Printed Boy's T-Shirt,EGP 219.00,5.0,0.0,LC Waikiki,27%,Clothes,Jumia
Caesar Women Pajama Set With Pants And Button Design,EGP 316.00,3.7,0.0,Caesar,37%,Clothes,Jumia
"High Quality Blanket & Clothes Storage Bag (4 PCS,)",EGP 159.00,4.0,0.0,Generic,21%,Clothes,Jumia
Caesar Women Pajama Set With Pants And Button Design,EGP 316.00,4.1,0.0,Caesar,23%,Clothes,Jumia
Dice Set Of (6) Soft Plain Berif Panties - For Woman,EGP 309.00,5.0,0.0,Dice,61%,Clothes,Jumia
Dice Set Of Three Sleeveless Top & Boxer - For Kids,EGP 299.00,4.6,0.0,Dice,25%,Clothes,Jumia
Dice - Set OF (3) Boxers - For Boys,EGP 98.99 - EGP 179.00,4.5,0.0,Dice,75%,Clothes,Jumia
LC Waikiki Crew Neck Short Sleeve Printed Baby Boy T-Shirt And Trousers 2-Piece Set,EGP 289.00,5.0,0.0,LC Waikiki,52%,Clothes,Jumia
SHEIN 5pcs Women Seamless Solid Color Bra.,EGP 779.00,4.4,0.0,SHEIN,51%,Clothes,Jumia
Dice Set Of (5) Boxer Basic,EGP 299.00,4.4,0.0,Dice,25%,Clothes,Jumia
Cottonil - Set Of (6) Boxer Every Day,EGP 389.99 - EGP 399.00,3.5,0.0,Cottonil,57%,Clothes,Jumia
LC Waikiki Basic Boy Booties Socks 5 Pack,EGP 89.00,4.1,0.0,LC Waikiki,61%,Clothes,Jumia
LC Waikiki Crew Neck Oversize Boy's T-Shirt,EGP 239.00,4.8,0.0,LC Waikiki,32%,Clothes,Jumia
AM-Shop Bundle OF Six Brief  Under Wear Smooth Cotton Hipster Panties,EGP 179.99,3.6,0.0,AM-Shop,55%,Clothes,Jumia
Lasso Padded Push-Up Adjustable-Strap Basic Bra For Women.,EGP 199.99,3.7,0.0,Lasso,50%,Clothes,Jumia
LC Waikiki Crew Neck Short Sleeve Printed Boy's T-Shirt,EGP 179.00,5.0,0.0,LC Waikiki,28%,Clothes,Jumia
LC Waikiki Shirt Collar Embroidered Baby Girl Jean Jacket,EGP 449.00,5.0,0.0,LC Waikiki,55%,Clothes,Jumia
Taha Offer Self Adhesive Single Hooks For Hanging Towels And Kitchen Supplies 1 Piece,EGP 11.70,3.6,0.0,Generic,87%,Clothes,Jumia
LC Waikiki Girl's Hoodie Zippered Sweatshirt,EGP 359.00,5.0,0.0,LC Waikiki,40%,Clothes,Jumia
Cottonil - Set Of (6) Boxer Design,EGP 699.00,4.2,0.0,Cottonil,30%,Clothes,Jumia
Milk Pack Of 3 Women Bikini Undies,EGP 157.00 - EGP 165.00,4.3,0.0,Milk,61%,Clothes,Jumia
Nileton Sportswear - Sport Leggings Pants With Pocket - Black,EGP 375.00,4.6,0.0,Nileton,50%,Clothes,Jumia
LC Waikiki Baby Boy Ankle Socks,EGP 109.00,4.3,0.0,LC Waikiki,36%,Clothes,Jumia
Children  Christmas Jumper With beauty two Deer.,EGP 700.00,0.0,0.0,Generic,0%,Clothes,Jumia
Camera Baby Pavth Baby Blue (10883) 1Pcs,EGP 195.00,0.0,0.0,Camera Baby,22%,Clothes,Jumia
Tie Shop Egyptian Cotton Wide Headwrap - White - Free Size,EGP 80.00,4.0,0.0,Tie Shop,38%,Clothes,Jumia
BA2M Kids Set – 100% Cotton With Durable Print (T-shirt & Shorts),EGP 194.00,0.0,0.0,BA2M,50%,Clothes,Jumia
"Clothes Storage Organizer, Foldable Home Storage Box",EGP 250.00 - EGP 500.00,3.9,0.0,Generic,0%,Clothes,Jumia
Sas Wood Tie Hanger - 16 Sections,EGP 289.00,5.0,0.0,Sas,0%,Clothes,Jumia
Black Calligraphy Kaftan,"EGP 2,900.00",0.0,0.0,Generic,0%,Clothes,Jumia
Venilia Square Table Cloth - Blue - 150 X 150 Cm,EGP 250.00,3.3,0.0,Venilia,0%,Clothes,Jumia
Plastic Clothes Hanger Set Of 18 Pcs,EGP 241.50,5.0,0.0,Generic,30%,Clothes,Jumia
Tanis By Cottonil Bodysuit Baby-Boys Pack Of 3 Printed Color Long Sleeve,EGP 264.00,0.0,0.0,Tanis By Cottonil,20%,Clothes,Jumia
Double Clothes Stand 110*150 Cm - White,EGP 650.00,4.3,0.0,Generic,13%,Clothes,Jumia
Girls' Set Consisting Of A One-shoulder Blouse And A Tulle Skirt,EGP 650.00,0.0,0.0,Generic,0%,Clothes,Jumia
Lasso Solid Bra 126D - Lined Inside,EGP 117.00 - EGP 144.00,3.6,0.0,Lasso,61%,Clothes,Jumia
Dice - Set Of (5) Boxers - For Men And Boys,EGP 289.99 - EGP 339.99,4.2,0.0,Dice,59%,Clothes,Jumia
Mesery Sleepshirt Cotton Half Sleeves Printed,EGP 199.00,4.0,0.0,Mesery,50%,Clothes,Jumia
LC Waikiki Crew Neck Printed Boy Undershirt And Shorts,EGP 379.00,3.0,0.0,LC Waikiki,46%,Clothes,Jumia
LC Waikiki Basic Girl Short Skirt With Elastic Waist,EGP 169.00,2.0,0.0,LC Waikiki,26%,Clothes,Jumia
LC Waikiki Flower Printed Crew Neck Short Sleeve T-Shirt,EGP 209.00,4.8,0.0,LC Waikiki,9%,Clothes,Jumia
LC Waikiki Elastic Waist Girl Tights 2 Pieces,EGP 289.00,2.5,0.0,LC Waikiki,42%,Clothes,Jumia
Caesar Women Pajama Set With Pants And Button Design,EGP 316.00,4.3,0.0,Caesar,23%,Clothes,Jumia
LC Waikiki Crew Neck Printed Short Sleeve Boy T-Shirt,EGP 199.00,5.0,0.0,LC Waikiki,33%,Clothes,Jumia
LC Waikiki Girl Sweatpants,EGP 169.00,1.0,0.0,LC Waikiki,43%,Clothes,Jumia
Street Wear  Winter Sweatpants - Multicolore,EGP 289.00,4.3,0.0,Generic,52%,Clothes,Jumia
LC Waikiki Crew Neck Printed Girl's T-Shirt,EGP 209.00,5.0,0.0,LC Waikiki,9%,Clothes,Jumia
LC Waikiki Crew Neck Oversize Boy's T-Shirt,EGP 149.00,4.7,0.0,LC Waikiki,25%,Clothes,Jumia
OLVER SAND Elastic Waist Boys Cargo Pants - Grey,EGP 315.00,4.7,0.0,OLVER SAND,10%,Clothes,Jumia
LC Waikiki Plain Pocket Baby Boy Poplin Shirt,EGP 249.00,0.0,0.0,LC Waikiki,50%,Clothes,Jumia
LC Waikiki Hanging Girl Undershirt,EGP 109.00,4.8,0.0,LC Waikiki,64%,Clothes,Jumia
LC Waikiki Crew Neck Barbie Printed Short Sleeve Girls' T-Shirt,EGP 179.00,5.0,0.0,LC Waikiki,28%,Clothes,Jumia
LC Waikiki Crew Neck Barbie Printed Girls T-Shirt,EGP 219.00,5.0,0.0,LC Waikiki,4%,Clothes,Jumia
LC Waikiki Bebe Collar Short Sleeve Floral Patterned Baby Girl Dress,EGP 429.00,5.0,0.0,LC Waikiki,46%,Clothes,Jumia
LC Waikiki Crew Neck Printed Short Sleeve Girl T-Shirt,EGP 189.00,5.0,0.0,LC Waikiki,17%,Clothes,Jumia
Taha Offer Kitchen Towel For Drying Hands 1 Piece,EGP 9.99,3.1,0.0,Generic,78%,Clothes,Jumia
Lasso - Stomach Corset - For Woman,EGP 267.00,3.3,0.0,Lasso,62%,Clothes,Jumia
Taha Offer Kitchen Towel  Multi Color  5 Pieces -  Color May Vary,EGP 29.99,3.3,0.0,Generic,60%,Clothes,Jumia
LC Waikiki Crew Neck Paw Patrol Printed Baby Boy T-Shirt,EGP 209.00,0.0,0.0,LC Waikiki,9%,Clothes,Jumia
Dice Set Of (6) Brief - For Men,EGP 449.00,4.2,0.0,Dice,50%,Clothes,Jumia
Cottonil - Set Of (3) Printed Boxer,EGP 269.99,3.9,0.0,Cottonil,46%,Clothes,Jumia
Diadora Men Trainning Suit - Grey,EGP 595.00,4.3,0.0,Diadora,50%,Clothes,Jumia
Mesery Bundle OF (4) Cotton Panties,EGP 119.00,3.9,0.0,Mesery,40%,Clothes,Jumia
LC Waikiki Girl Sweatpants,EGP 189.00,4.7,0.0,LC Waikiki,37%,Clothes,Jumia
LC Waikiki Crew Neck Printed Short Sleeve Girl T-Shirt,EGP 179.00,5.0,0.0,LC Waikiki,28%,Clothes,Jumia
LC Waikiki Elastic Waist Boy Shorts 2 Pieces,EGP 179.00,3.9,0.0,LC Waikiki,49%,Clothes,Jumia
LC Waikiki Basic Girls' Booties Socks 5 Pack,EGP 89.00,4.8,0.0,LC Waikiki,47%,Clothes,Jumia
Milk (3) Underwear Cotton - For Women,EGP 157.00 - EGP 165.00,4.0,0.0,Milk,69%,Clothes,Jumia
LC Waikiki Plaid Long Sleeve Pocket Baby Boy Linen Shirt,EGP 249.00,0.0,0.0,LC Waikiki,50%,Clothes,Jumia
LC Waikiki Patterned Boy Socket Socks 7-pack,EGP 139.00,5.0,0.0,LC Waikiki,54%,Clothes,Jumia
LC Waikiki Bebe Collar Short Sleeve Floral Patterned Baby Girl Dress,EGP 389.00,5.0,0.0,LC Waikiki,51%,Clothes,Jumia
Mesery Bundle Of (3)- Sleeveless Top & Short - For Girls,EGP 226.00,3.9,0.0,Mesery,24%,Clothes,Jumia
LC Waikiki Square Neck Girls Undershirt 2-Pack,EGP 139.00,4.7,0.0,LC Waikiki,54%,Clothes,Jumia
LC Waikiki Crew Neck Baby Girl Sweatshirt,EGP 399.00,4.7,0.0,LC Waikiki,0%,Clothes,Jumia
Lasso Lassen Dantel Bra For Women,EGP 189.99 - EGP 200.00,4.0,0.0,Lasso,53%,Clothes,Jumia
Winkies Singlet Boys Pack Of 3,EGP 212.70 - EGP 227.70,4.4,0.0,Winkies,0%,Clothes,Jumia
Young Slimming Shirt - BLACK,EGP 159.00,3.7,0.0,Young,47%,Clothes,Jumia
Chertex Youth Jeans,EGP 800.00,0.0,0.0,Chertex,0%,Clothes,Jumia
Andora Navy Blue Shorts With White Double Thigh Strips,EGP 199.00,3.0,0.0,Andora,20%,Clothes,Jumia
Andora Stitched Elastic Waist Casual Pants - Olive,EGP 500.00,5.0,0.0,Andora,33%,Clothes,Jumia
Andora Oxford Dual Stripe Shirt- White & Purple,EGP 799.00,0.0,0.0,Andora,33%,Clothes,Jumia
Andora Light Blue Pique Long Sleeve Shirt,EGP 799.00,0.0,0.0,Andora,33%,Clothes,Jumia
El Sultan Classic Gabardine Pants With A Split Pocket,EGP 432.00,0.0,0.0,El Sultan,49%,Clothes,Jumia
